ID,Education,Marital_Status,Income,Recency,Wine_Spending,Fruit_Spending,Meat_Spending,Fish_Spending,Sweet_Spending,Gold_Spending,Discount_Purchases,Web_Purchases,Catalog_Purchases,Store_Purchases,Monthly_Web_Visit,Complain,Partner,Monetary,Frequency,Age,Length,Total_Campaign,Cluster_Group,CLV,Churn_Risk,Engagement_Score,Loyalty_Status
3336,Master,Others,66375.0,96,712,0,45,0,0,191,3,2,4,5,7,0,1,948,11,60-69,770,1,0,4740,Low,32.522277227722775,Regular
4301,Master,Married,35178.0,10,23,1,13,2,2,18,1,1,1,2,7,0,1,59,4,40-49,1085,2,0,295,Low,6.1683168316831685,New
1940,Middle,Married,25252.0,26,1,3,4,2,2,6,1,1,0,2,8,0,1,18,3,19-29,902,0,0,90,Low,4.106435643564358,New
1272,Master,Single,55250.0,49,664,58,83,32,0,66,4,7,5,10,5,0,1,903,22,50-59,1166,0,1,4515,Low,45.381188118811885,Loyal
1388,Middle,Single,33249.0,11,6,10,21,19,14,42,2,2,1,3,6,0,1,112,6,40-49,1044,0,0,560,Low,9.717821782178218,Regular
1044,Middle,Others,58398.0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,596,17,60-69,961,0,1,2980,Low,33.051980198019805,Loyal
6969,Middle,Others,50272.0,75,99,13,66,43,8,4,3,4,1,5,7,0,1,233,10,30-39,876,0,0,1165,Low,17.113861386138613,Regular
10479,Master,Married,76618.0,64,749,40,294,121,160,147,1,3,2,5,1,0,0,1511,10,40-49,1119,0,1,7555,Low,42.42079207920792,Regular
3619,Basic,Others,87305.0,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1152,16,50-59,1194,2,1,5760,Low,42.81188118811882,Loyal
1715,Middle,Others,25851.0,45,9,4,18,7,5,5,2,2,0,3,7,0,1,48,5,30-39,1053,0,0,240,Low,7.20049504950495,Regular
10159,Middle,Others,58710.0,77,440,81,368,0,122,174,6,11,5,9,6,0,1,1185,25,40-49,1005,0,1,5925,Low,54.71534653465346,Loyal
1463,Middle,Single,45160.0,9,8,2,5,3,0,3,1,1,0,2,7,0,2,21,3,50-59,642,0,0,105,Low,4.165841584158417,New
5114,Master,Married,74806.0,1,670,9,249,0,28,9,2,5,4,5,4,0,1,965,14,50-59,1107,0,1,4825,Low,36.60891089108911,Regular
4990,Middle,Married,59111.0,90,524,0,134,28,28,155,1,11,1,8,7,0,0,869,20,60-69,973,0,1,4345,Low,42.20792079207921,Loyal
4329,Master,Married,18988.0,43,6,0,6,2,1,1,2,1,0,3,7,0,1,16,4,30-39,587,0,0,80,Low,5.316831683168317,New
10936,Middle,Married,72190.0,79,597,166,597,172,166,249,1,5,6,4,3,0,0,1947,15,50-59,1051,0,1,9735,Low,57.304455445544555,Regular
4692,Middle,Married,7500.0,19,7,0,12,13,7,32,5,4,1,2,9,0,1,71,7,30-39,1247,2,0,355,Low,10.155940594059407,Regular
7212,Middle,Married,44794.0,99,54,0,7,0,0,4,1,2,0,3,6,0,1,65,5,40-49,571,0,0,325,Low,7.5371287128712865,Regular
6086,Middle,Married,80395.0,62,445,25,706,80,76,48,1,6,5,12,2,0,0,1380,23,60-69,768,1,2,6900,Low,56.07673267326734,Loyal
437,Master,Others,75012.0,41,294,142,218,164,58,151,1,3,8,11,1,0,0,1027,22,30-39,705,0,2,5135,Low,47.836633663366335,Loyal
11171,Master,Married,56962.0,60,292,3,77,10,3,26,7,6,3,5,7,0,3,411,14,50-59,811,0,0,2055,Low,25.63861386138614,Regular
11101,Middle,Others,89891.0,17,412,22,132,59,28,183,1,11,6,8,4,0,0,836,25,19-29,990,1,1,4180,Low,47.804455445544555,Loyal
5329,Master,Others,35946.0,24,8,0,3,0,0,0,1,0,0,3,5,0,2,11,3,60-69,825,0,0,55,Low,3.9678217821782185,New
610,Master,Others,53593.0,60,349,4,78,6,0,43,8,7,2,6,8,0,2,480,15,60-69,1241,0,1,2400,Low,28.254950495049503,Regular
9384,Middle,Married,66373.0,57,328,9,124,12,24,109,7,4,2,10,3,0,2,606,16,30-39,932,0,1,3030,Low,32.0,Loyal
5956,Master,Others,45072.0,74,144,2,99,7,2,30,5,6,1,4,8,0,3,284,11,60-69,806,0,0,1420,Low,19.373762376237625,Regular
10430,Middle,Others,89694.0,22,1126,28,211,37,28,42,3,4,3,4,5,0,2,1472,11,40-49,813,3,2,7360,Low,42.898514851485146,Regular
7875,Middle,Married,72025.0,46,967,0,617,43,50,0,1,4,8,13,2,0,0,1677,25,60-69,611,4,2,8385,Low,64.45792079207922,Loyal
7072,Middle,Married,67432.0,69,432,79,341,177,136,170,2,8,5,4,4,0,1,1335,17,40-49,1007,0,1,6675,Low,47.68564356435644,Loyal
6255,Master,Others,70545.0,29,138,39,63,55,18,21,1,4,1,7,2,0,1,334,12,60-69,576,0,0,1670,Low,21.613861386138616,Regular
6516,Basic,Married,17487.0,37,0,0,1,7,4,6,1,1,0,2,7,0,1,18,3,19-29,1018,0,0,90,Low,4.106435643564358,New
5564,Middle,Others,62882.0,26,509,133,497,78,24,97,2,7,5,6,4,0,1,1338,18,40-49,1239,0,1,6690,Low,48.995049504950494,Loyal
5682,Master,Single,64108.0,8,948,10,86,13,21,21,4,6,9,11,5,0,1,1099,26,60-69,1013,0,1,5495,Low,54.26237623762377,Loyal
7458,Master,Others,34941.0,26,39,2,25,4,3,24,2,3,0,3,8,0,2,97,6,50-59,1030,0,0,485,Low,9.420792079207922,Regular
5237,Master,Single,48767.0,79,28,1,21,3,0,10,3,2,1,3,5,0,3,63,6,60-69,729,0,0,315,Low,8.747524752475249,Regular
7761,Basic,Others,38702.0,71,13,11,24,13,8,40,2,3,0,4,6,0,1,109,7,30-39,882,0,0,545,Low,10.90841584158416,Regular
5278,Middle,Married,82224.0,83,307,26,360,138,31,40,1,6,9,5,3,0,0,902,20,50-59,705,1,2,4510,Low,42.86138613861386,Loyal
3560,Middle,Others,83844.0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1574,19,60-69,963,1,1,7870,Low,54.918316831683164,Loyal
7235,Basic,Married,17003.0,37,2,5,12,4,8,7,3,2,0,4,5,0,1,38,6,40-49,752,0,0,190,Low,8.252475247524755,Regular
10548,Middle,Single,71163.0,30,283,17,372,138,106,44,1,3,8,12,1,0,0,960,23,19-29,662,0,2,4800,Low,47.75990099009901,Loyal
2281,Middle,Single,33697.0,34,4,3,7,0,3,11,1,1,0,2,7,0,1,28,3,40-49,837,1,0,140,Low,4.304455445544555,New
4073,Basic,Married,63564.0,0,769,80,252,15,34,65,1,10,10,7,6,0,0,1215,27,60-69,701,2,2,6075,Low,57.80940594059406,Loyal
6974,Master,Others,83443.0,89,518,42,742,55,56,84,1,6,10,5,2,0,0,1497,21,40-49,730,0,2,7485,Low,55.89356435643565,Loyal
7938,Master,Others,51518.0,92,350,8,66,17,4,4,2,3,2,10,3,0,1,449,15,50-59,819,0,0,2245,Low,27.641089108910887,Regular
7094,Middle,Others,58330.0,87,445,53,213,104,98,151,1,6,4,13,4,0,1,1064,23,40-49,736,0,2,5320,Low,49.819306930693074,Loyal
3667,Middle,Married,80952.0,20,778,178,689,41,27,44,1,8,5,11,8,0,0,1757,24,40-49,1036,4,1,8785,Low,64.79207920792079,Loyal
7723,Middle,Others,75507.0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,1440,20,30-39,608,0,2,7200,Low,53.51485148514852,Loyal
3870,Basic,Others,63855.0,28,359,35,314,93,116,89,1,7,3,13,4,0,0,1006,23,30-39,1055,0,1,5030,Low,48.67079207920793,Loyal
4012,Master,Others,62220.0,55,799,12,375,16,12,12,5,7,6,5,6,0,1,1226,18,40-49,1237,1,1,6130,Low,46.777227722772274,Loyal
5909,Middle,Married,58512.0,25,895,10,101,13,0,152,5,3,4,8,8,0,1,1171,15,50-59,833,0,2,5855,Low,41.93811881188119,Regular
10470,Master,Married,40662.0,0,40,2,23,0,4,23,2,2,1,3,4,0,1,92,6,30-39,1021,0,0,460,Low,9.321782178217823,Regular
6488,Master,Married,38829.0,86,76,0,7,0,0,16,1,3,2,2,5,0,1,99,7,50-59,634,0,0,495,Low,10.710396039603962,Regular
10270,Basic,Married,35523.0,8,11,5,22,12,5,11,2,3,0,3,7,0,1,66,6,30-39,819,0,0,330,Low,8.806930693069308,Regular
6887,Middle,Single,79146.0,33,245,16,223,21,43,16,2,8,1,8,6,0,2,564,17,40-49,616,0,2,2820,Low,32.41831683168317,Loyal
6406,Master,Married,78285.0,13,647,107,391,175,67,40,1,6,4,10,3,0,0,1427,20,19-29,794,0,2,7135,Low,53.25742574257426,Loyal
7573,Master,Single,31626.0,12,39,1,9,2,1,34,1,2,1,2,7,0,1,86,5,30-39,965,2,0,430,Low,7.952970297029703,Regular
4508,Middle,Single,75127.0,92,203,35,305,46,17,227,1,2,11,5,1,0,0,833,18,60-69,588,0,2,4165,Low,38.995049504950494,Loyal
221,Middle,Married,48726.0,90,138,3,38,4,0,59,3,3,2,4,6,0,1,242,9,60-69,978,0,0,1210,Low,16.042079207920793,Regular
5331,Middle,Married,74985.0,8,587,51,898,247,0,86,1,3,6,7,2,0,0,1869,16,30-39,1206,0,1,9345,Low,57.00990099009901,Loyal
1911,Middle,Others,67430.0,6,595,97,291,127,133,121,1,11,5,12,6,0,0,1364,28,19-29,1212,0,1,6820,Low,62.00990099009902,Loyal
20,Basic,Married,46891.0,91,43,12,23,29,15,61,1,2,1,4,4,0,1,183,7,50-59,851,0,0,915,Low,12.373762376237623,Regular
8786,Master,Married,62058.0,52,301,7,74,10,0,58,4,6,1,7,6,0,1,450,14,50-59,949,0,0,2250,Low,26.41089108910891,Regular
10582,Middle,Married,72063.0,3,180,32,348,76,32,90,2,5,2,12,2,0,1,758,19,30-39,911,0,2,3790,Low,38.75990099009901,Loyal
1915,Master,Married,78939.0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,1507,19,60-69,749,0,2,7535,Low,53.59158415841584,Loyal
8897,Middle,Single,42720.0,9,392,5,91,28,26,112,8,7,3,7,8,0,2,654,17,50-59,981,1,0,3270,Low,34.20049504950495,Loyal
2371,Middle,Married,33622.0,22,39,1,22,3,4,12,3,2,0,4,7,0,2,81,6,40-49,992,0,0,405,Low,9.103960396039605,Regular
4303,Master,Others,6835.0,76,107,2,12,2,2,12,0,0,0,1,20,0,1,137,1,50-59,1118,0,0,685,Low,3.962871287128713,New
6825,Middle,Others,41452.0,86,13,0,3,0,0,0,1,1,0,2,7,0,2,16,3,60-69,1030,0,0,80,Low,4.066831683168318,New
1072,Master,Single,40760.0,64,70,0,17,0,0,6,2,2,1,3,6,0,1,93,6,50-59,853,0,0,465,Low,9.341584158415843,Regular
4964,Master,Others,74250.0,90,680,11,392,75,0,0,1,2,11,4,1,0,0,1158,17,50-59,704,0,2,5790,Low,44.18069306930693,Loyal
2461,Master,Single,51124.0,79,26,1,11,0,1,4,2,1,0,3,3,0,2,43,4,60-69,743,0,0,215,Low,5.851485148514852,New
10736,Middle,Single,72258.0,28,522,0,522,227,120,134,2,6,9,5,2,0,1,1525,20,40-49,840,0,2,7625,Low,55.1980198019802,Loyal
3194,Master,Single,71466.0,86,412,12,546,78,182,0,1,4,4,10,1,0,0,1230,18,40-49,635,0,2,6150,Low,46.85643564356435,Loyal
10839,Middle,Others,36283.0,42,6,5,5,8,0,5,2,1,0,3,4,0,2,29,4,30-39,626,0,0,145,Low,5.574257425742575,New
49,Middle,Single,20587.0,39,2,3,6,4,1,9,1,1,1,2,7,0,1,25,4,40-49,599,0,0,125,Low,5.4950495049504955,New
4290,Middle,Married,30467.0,8,1,3,8,2,5,5,1,1,0,2,7,0,1,24,3,40-49,652,0,0,120,Low,4.225247524752476,New
10219,Middle,Others,31590.0,40,6,2,15,6,6,3,1,1,0,3,8,0,1,38,4,40-49,926,0,0,190,Low,5.752475247524753,New
4211,Basic,Married,20425.0,5,4,12,5,3,16,17,2,2,0,3,7,0,1,57,5,19-29,1158,0,0,285,Low,7.378712871287128,Regular
1135,Master,Others,17144.0,96,18,2,19,0,2,6,5,3,0,4,7,0,2,47,7,50-59,684,0,0,235,Low,9.680693069306932,Regular
6299,Master,Others,42564.0,28,324,48,186,39,18,198,6,6,8,4,7,0,1,813,18,40-49,1093,2,1,4065,Low,38.5990099009901,Loyal
10846,Master,Married,43783.0,22,327,9,125,25,4,139,6,7,1,8,7,0,1,629,16,30-39,581,1,2,3145,Low,32.45544554455446,Loyal
347,Middle,Others,40780.0,30,229,27,71,13,3,34,4,7,1,5,9,0,1,377,13,30-39,1209,0,0,1885,Low,23.715346534653463,Regular
6543,Master,Others,62847.0,45,521,168,706,80,76,61,1,3,6,4,2,0,0,1612,13,70-79,1080,0,1,8060,Low,48.17079207920793,Regular
10446,Master,Married,82017.0,58,184,23,446,30,23,23,1,5,4,7,2,0,0,729,16,50-59,1149,4,1,3645,Low,34.43564356435643,Loyal
3479,Middle,Single,16813.0,49,4,8,11,12,2,13,1,2,0,3,7,0,0,50,5,60-69,895,1,0,250,Low,7.240099009900989,Regular
11075,Middle,Married,51267.0,37,183,2,64,7,2,12,4,3,3,5,4,0,2,270,11,30-39,793,0,0,1350,Low,19.096534653465348,Regular
4442,Middle,Single,46524.0,70,31,19,35,26,14,52,2,1,1,5,3,0,1,177,7,50-59,1000,0,0,885,Low,12.254950495049506,Regular
199,Master,Single,45183.0,33,219,3,60,12,9,12,1,4,1,7,7,0,0,315,12,50-59,1075,1,0,1575,Low,21.23762376237624,Regular
6722,Master,Married,70421.0,98,479,28,136,75,14,35,3,10,3,7,6,0,1,767,20,60-69,551,0,2,3835,Low,40.18811881188119,Loyal
796,Basic,Others,60161.0,17,584,44,212,46,8,177,3,11,4,8,8,0,1,1071,23,50-59,1164,0,1,5355,Low,49.957920792079214,Loyal
3749,Middle,Others,73926.0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,1580,23,40-49,1034,0,1,7900,Low,60.037128712871294,Loyal
8523,Middle,Married,19329.0,39,24,1,16,12,2,5,3,4,0,3,8,0,1,60,7,40-49,747,0,0,300,Low,9.93811881188119,Regular
310,Master,Married,61872.0,81,330,5,159,36,27,16,4,4,4,9,4,0,1,573,17,40-49,748,0,2,2865,Low,32.59653465346535,Loyal
8629,Middle,Others,46984.0,71,19,1,10,2,1,8,1,1,0,3,5,0,2,41,4,50-59,1010,0,0,205,Low,5.811881188118813,New
236,Middle,Married,34838.0,62,28,23,29,29,14,47,3,2,1,4,6,0,2,170,7,60-69,1076,0,0,850,Low,12.116336633663368,Regular
9930,Master,Single,82716.0,8,606,148,228,15,148,22,1,6,8,13,2,0,0,1167,27,70-79,786,0,2,5835,Low,56.85891089108911,Loyal
3483,Middle,Married,48192.0,76,1039,43,204,153,58,29,3,2,8,12,8,0,0,1526,22,50-59,999,4,1,7630,Low,57.71782178217821,Loyal
4599,Master,Married,49681.0,66,411,0,26,0,0,21,6,7,1,7,7,0,2,458,15,30-39,787,0,0,2290,Low,27.819306930693067,Regular
7326,Master,Married,56850.0,83,34,1,19,2,7,0,1,1,1,3,2,0,1,63,5,40-49,648,0,0,315,Low,7.497524752475247,Regular
7352,Middle,Married,55267.0,28,161,28,136,32,3,45,4,3,4,6,3,0,1,405,13,50-59,801,0,0,2025,Low,24.269801980198018,Regular
2350,Middle,Married,59666.0,87,623,53,178,23,17,133,7,3,2,8,8,0,2,1027,13,40-49,1014,1,1,5135,Low,36.586633663366335,Regular
9145,Middle,Single,72504.0,43,604,26,470,123,161,94,2,5,9,6,2,0,1,1478,20,40-49,999,0,1,7390,Low,54.26732673267327,Loyal
2964,Middle,Married,26872.0,0,3,10,8,3,16,32,1,1,1,2,6,0,0,72,4,30-39,806,0,0,360,Low,6.425742574257426,New
5585,Middle,Single,21359.0,1,12,2,17,6,1,10,2,2,0,3,8,0,1,48,5,40-49,985,1,0,240,Low,7.20049504950495,Regular
9687,Middle,Single,73170.0,1,184,174,256,50,30,32,1,5,4,6,2,0,0,726,15,40-49,579,0,2,3630,Low,33.12623762376238,Regular
3732,Master,Married,52750.0,72,393,0,239,90,69,69,6,5,7,9,4,0,1,860,21,60-69,1060,0,1,4300,Low,43.27970297029703,Loyal
6303,Master,Others,91820.0,72,410,73,747,76,161,30,0,5,5,12,1,0,0,1497,22,19-29,768,0,2,7485,Low,57.14356435643564,Loyal
11176,Master,Others,65968.0,12,376,9,83,19,4,4,2,5,4,7,3,0,1,495,16,40-49,598,0,2,2475,Low,29.801980198019805,Loyal
2986,Middle,Married,30772.0,89,7,2,4,2,1,4,1,1,0,2,6,0,2,20,3,30-39,659,0,0,100,Low,4.146039603960397,New
7462,Middle,Single,22507.0,67,68,0,226,51,157,68,3,10,2,4,9,0,0,570,16,60-69,1132,0,1,2850,Low,31.287128712871286,Loyal
3900,Middle,Married,65685.0,54,642,14,49,0,7,57,1,9,2,9,5,0,1,769,20,40-49,642,0,2,3845,Low,40.22772277227723,Loyal
7034,Basic,Married,25804.0,34,8,7,9,13,6,12,2,2,0,3,8,0,1,55,5,30-39,851,0,0,275,Low,7.339108910891088,Regular
9493,Master,Single,76412.0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,1808,17,30-39,970,3,1,9040,Low,57.051980198019805,Loyal
1143,Middle,Married,22063.0,43,7,10,13,3,11,11,2,2,0,3,7,0,1,55,5,40-49,875,0,0,275,Low,7.339108910891088,Regular
1,Middle,Single,57091.0,0,464,5,64,7,0,37,1,7,3,7,5,0,0,577,17,50-59,564,2,2,2885,Low,32.67574257425743,Loyal
3855,Middle,Married,22419.0,74,30,3,47,19,21,42,1,3,2,2,8,0,0,162,7,50-59,987,0,0,810,Low,11.957920792079209,Regular
5536,Middle,Others,87771.0,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1957,19,50-59,953,5,1,9785,Low,62.50247524752476,Loyal
5989,Basic,Others,78353.0,51,752,122,476,39,153,34,1,10,2,11,8,0,1,1576,23,50-59,989,0,1,7880,Low,59.957920792079214,Loyal
9499,Middle,Married,93404.0,97,1279,15,287,20,0,15,3,3,4,7,5,0,3,1616,14,60-69,968,2,1,8080,Low,49.5,Regular
6768,Middle,Others,37859.0,75,22,1,8,2,1,2,2,1,0,3,8,0,3,36,4,50-59,1083,0,0,180,Low,5.7128712871287135,New
2150,Master,Others,80995.0,83,860,28,409,73,56,56,1,8,9,4,4,0,1,1482,21,50-59,964,0,1,7410,Low,55.59653465346535,Loyal
6646,Middle,Others,16529.0,23,3,0,5,13,0,1,1,1,0,3,6,0,1,22,4,30-39,670,0,0,110,Low,5.435643564356436,New
4887,Master,Others,55412.0,65,10,5,28,11,1,8,1,2,0,3,5,0,2,63,5,30-39,769,0,0,315,Low,7.497524752475247,Regular
8560,Middle,Single,48789.0,94,351,16,156,7,5,145,1,6,4,7,6,0,0,680,17,19-29,1207,0,1,3400,Low,34.71534653465347,Loyal
3321,Master,Others,56575.0,42,421,5,90,0,16,10,3,7,3,7,5,0,2,542,17,40-49,970,0,1,2710,Low,31.98267326732673,Loyal
11003,Basic,Others,25130.0,10,2,5,7,0,18,18,2,2,0,3,7,0,1,50,5,30-39,820,0,0,250,Low,7.240099009900989,Regular
10402,Middle,Married,35441.0,94,25,1,9,2,1,1,2,1,0,3,8,0,2,39,4,40-49,1050,0,0,195,High,5.772277227722773,New
9904,Middle,Married,71391.0,50,336,123,274,46,123,141,5,6,5,12,3,0,1,1043,23,50-59,1007,0,1,5215,Low,49.40346534653466,Loyal
6141,Master,Single,49494.0,46,191,9,97,0,6,82,2,6,1,5,7,0,1,385,12,40-49,980,0,0,1925,Low,22.62376237623763,Regular
5687,Middle,Others,81702.0,98,563,50,774,28,31,187,1,7,7,12,3,0,0,1633,26,30-39,1194,0,1,8165,Low,64.83663366336634,Loyal
10856,Basic,Single,45889.0,42,31,0,6,0,1,8,1,1,0,3,6,0,1,46,4,30-39,912,0,0,230,Low,5.910891089108912,New
5121,Middle,Single,56628.0,30,479,5,82,7,17,171,2,7,6,5,5,0,1,761,18,30-39,650,1,2,3805,Low,37.56930693069307,Loyal
4186,Middle,Others,34026.0,11,18,6,15,12,8,17,3,2,1,3,5,0,2,76,6,60-69,878,0,0,380,Low,9.004950495049506,Regular
368,Middle,Married,40049.0,61,91,65,52,10,44,28,3,3,2,6,5,0,1,290,11,40-49,1127,0,0,1450,Low,19.492574257425744,Regular
3312,Middle,Single,34176.0,12,5,7,24,19,14,20,4,3,0,4,6,0,1,89,7,19-29,598,0,0,445,Low,10.512376237623764,Regular
11121,Middle,Married,19419.0,76,2,14,28,16,3,7,4,4,0,3,9,0,1,70,7,30-39,1146,0,0,350,Low,10.136138613861387,Regular
5332,Basic,Married,82504.0,2,362,50,431,134,35,54,1,3,6,7,1,0,0,1066,16,50-59,887,0,2,5330,Low,41.10891089108911,Loyal
5848,Middle,Others,81205.0,43,724,74,929,97,55,130,1,5,6,7,2,0,0,2009,18,40-49,717,4,2,10045,Low,62.28217821782178,Loyal
10343,Basic,Single,61618.0,27,605,91,399,0,45,205,2,3,6,8,3,0,0,1345,17,19-29,1188,0,1,6725,Low,47.883663366336634,Loyal
5935,Master,Single,55284.0,60,547,7,140,0,7,63,3,7,5,8,5,0,1,764,20,50-59,1102,0,1,3820,Low,40.12871287128713,Loyal
2895,Middle,Single,49980.0,79,104,1,54,13,9,14,2,3,1,5,5,0,1,195,9,50-59,799,0,0,975,Low,15.111386138613861,Regular
10262,Middle,Married,15072.0,96,8,2,15,0,10,18,4,3,1,3,5,0,2,53,7,30-39,965,0,0,265,Low,9.79950495049505,Regular
7848,Middle,Single,49166.0,17,224,2,25,7,0,110,2,5,3,3,6,0,1,368,11,40-49,931,0,0,1840,Low,21.03712871287129,Regular
9477,Master,Married,65324.0,0,384,0,102,21,32,5,3,6,2,9,4,0,1,544,17,60-69,719,0,2,2720,Low,32.022277227722775,Loyal
4856,Basic,Married,82347.0,38,556,54,845,202,133,63,1,7,7,10,3,0,0,1853,24,50-59,1150,2,1,9265,Low,66.6930693069307,Loyal
7186,Master,Others,30843.0,43,24,0,2,0,0,9,2,1,1,2,5,0,2,35,4,40-49,584,1,0,175,Low,5.693069306930694,New
5794,Master,Married,46374.0,1,408,0,21,0,0,17,3,7,1,7,8,0,1,446,15,40-49,654,3,0,2230,Low,27.58168316831683,Regular
1456,Middle,Single,60474.0,25,265,199,303,234,9,170,7,10,2,12,7,0,1,1180,24,30-39,1004,0,1,5900,Low,53.366336633663366,Loyal
4877,Master,Married,38576.0,2,34,0,7,0,0,0,1,1,0,3,7,0,1,41,4,40-49,667,0,0,205,Low,5.811881188118813,New
425,Middle,Married,55357.0,66,374,64,116,84,25,64,3,6,2,11,5,0,2,727,19,30-39,1045,0,1,3635,Low,38.146039603960396,Loyal
3007,Middle,Others,37758.0,49,27,2,10,0,0,1,2,1,0,3,8,0,2,40,4,40-49,1183,0,0,200,Low,5.792079207920793,New
1031,Basic,Married,85710.0,5,600,20,350,29,30,33,1,6,9,10,2,0,0,1062,25,19-29,970,1,1,5310,Low,52.27970297029702,Loyal
4297,Middle,Others,23228.0,71,13,2,18,6,1,0,2,2,0,3,8,0,1,40,5,40-49,704,0,0,200,Low,7.042079207920793,Regular
807,Master,Others,44602.0,35,167,2,89,0,0,34,6,6,1,4,8,0,2,292,11,40-49,684,0,0,1460,Low,19.532178217821784,Regular
9553,Middle,Married,7500.0,94,0,2,3,4,1,5,1,0,0,3,6,0,0,15,3,19-29,1086,0,0,75,High,4.047029702970298,New
4271,Basic,Others,38683.0,80,46,35,69,84,41,66,6,4,1,6,7,0,1,341,11,19-29,1183,0,0,1705,Low,20.502475247524753,Regular
4120,Basic,Single,49514.0,61,88,39,78,58,13,93,2,6,1,4,7,0,1,369,11,40-49,744,0,0,1845,Low,21.056930693069308,Regular
2036,Master,Others,57906.0,29,243,11,119,10,3,15,3,4,2,8,4,0,1,401,14,40-49,933,0,0,2005,Low,25.440594059405942,Regular
115,Master,Single,43456.0,0,275,11,68,25,7,7,3,5,1,8,5,0,1,393,14,40-49,1010,0,0,1965,Low,25.282178217821784,Regular
4259,Master,Single,19485.0,80,6,0,4,0,0,0,1,1,0,2,7,0,2,10,3,19-29,828,0,0,50,Low,3.9480198019801986,New
8687,Middle,Others,53172.0,54,121,62,90,68,20,125,3,2,3,8,3,0,1,486,13,30-39,969,0,0,2430,Low,25.873762376237625,Regular
2447,Middle,Others,30545.0,71,4,12,15,19,7,12,2,2,0,3,7,0,1,69,5,30-39,1170,0,0,345,Low,7.616336633663366,Regular
10140,Master,Others,70123.0,27,1308,0,396,23,0,0,1,5,7,4,3,0,0,1727,16,30-39,824,2,2,8635,Low,54.1980198019802,Loyal
9353,Middle,Single,62450.0,61,515,47,267,62,66,38,2,5,5,4,3,0,1,995,14,50-59,724,1,2,4975,Low,37.2029702970297,Regular
3623,Middle,Others,21675.0,55,4,0,16,17,4,4,3,4,0,3,7,0,1,45,7,30-39,568,0,0,225,Low,9.641089108910892,Regular
738,Basic,Single,42395.0,35,48,13,57,24,15,25,4,3,1,4,7,0,2,182,8,30-39,636,0,0,910,Low,13.603960396039605,Regular
7631,Master,Others,61346.0,34,562,58,168,43,16,142,1,5,7,10,3,0,1,989,22,30-39,816,0,2,4945,Low,47.084158415841586,Loyal
4789,Middle,Others,80812.0,95,769,22,500,210,143,33,1,4,8,5,2,0,0,1677,17,60-69,835,3,2,8385,Low,54.45792079207921,Loyal
773,Master,Others,42835.0,64,379,4,93,12,9,98,7,6,6,4,6,0,2,595,16,40-49,914,0,1,2975,Low,31.782178217821784,Loyal
10602,Middle,Married,39922.0,30,29,12,59,19,1,36,2,3,0,4,8,0,1,156,7,30-39,1050,0,0,780,Low,11.83910891089109,Regular
1446,Master,Single,86424.0,12,387,68,569,89,45,68,1,6,9,12,1,0,0,1226,27,50-59,635,0,2,6130,Low,58.02722772277228,Loyal
3270,Basic,Others,17117.0,96,12,23,38,30,18,7,4,3,1,3,9,0,1,128,7,30-39,1078,0,0,640,Low,11.284653465346537,Regular
8443,Middle,Single,24762.0,16,6,10,12,3,15,40,3,3,1,2,8,0,1,86,6,40-49,689,2,0,430,Low,9.202970297029704,Regular
9653,Middle,Married,35797.0,16,27,1,14,4,1,21,2,2,0,3,8,0,1,68,5,40-49,1171,0,0,340,Low,7.596534653465346,Regular
8916,Middle,Others,36627.0,78,9,1,5,0,0,1,1,0,0,3,5,0,2,16,3,40-49,891,0,0,80,Low,4.066831683168318,New
8017,Basic,Married,51111.0,83,22,0,19,6,5,3,2,2,0,3,6,0,2,55,5,30-39,560,0,0,275,Low,7.339108910891088,Regular
5830,Master,Single,86857.0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,2114,21,40-49,1205,1,1,10570,Low,68.11138613861387,Loyal
4597,Master,Others,82072.0,67,889,55,685,168,92,129,1,3,2,13,1,0,0,2018,18,40-49,912,0,1,10090,Low,62.460396039603964,Loyal
7023,Master,Single,46231.0,87,189,2,55,0,5,12,4,6,1,4,9,0,3,263,11,60-69,1130,0,0,1315,Low,18.957920792079207,Regular
8086,Middle,Married,42243.0,34,48,0,2,0,0,5,2,2,0,3,7,0,2,55,5,50-59,750,0,0,275,Low,7.339108910891088,Regular
8825,Middle,Others,51195.0,46,230,14,156,82,24,58,8,9,2,5,8,0,2,564,16,50-59,1004,0,1,2820,Low,31.168316831683168,Loyal
2930,Master,Single,68092.0,7,852,60,207,78,36,48,2,2,6,10,5,0,0,1281,18,30-39,745,0,2,6405,Low,47.866336633663366,Loyal
1928,Middle,Married,31814.0,73,35,3,20,4,1,20,2,2,0,3,9,0,1,83,5,40-49,1055,1,0,415,Low,7.893564356435643,Regular
7108,Master,Others,51390.0,54,205,20,47,23,2,56,6,5,2,5,5,0,2,353,12,50-59,1209,0,1,1765,Low,21.990099009900995,Regular
